id,zone_name,latitude,longitude,code,status,meta,created_at,updated_at
1189,"Wicklewood, Wymondham",52.5759700,1.0720167,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[1.04599,52.58688],[1.06967,52.58725],[1.0921,52.58755],[1.09151,52.56981],[1.08611,52.55808],[1.04672,52.56625],[1.04599,52.58688]]]}}",2026-02-11 13:24:14,2026-02-11 13:24:14
1190,"Morley St Botolph, Wymondham",52.5496340,1.0613020,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[1.04672,52.56621],[1.08455,52.55835],[1.07078,52.54713],[1.06174,52.53708],[1.04272,52.5394],[1.04672,52.56621]]]}}",2026-02-11 13:24:14,2026-02-11 13:24:14
1191,"7days Performance, Norfolk",52.5325140,1.0508700,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[1.06171,52.53704],[1.05736,52.53036],[1.057,52.52813],[1.03605,52.52761],[1.04223,52.53943],[1.06171,52.53704]]]}}",2026-02-11 13:24:14,2026-02-11 13:24:14
1193,"Scoulton, Norwich",52.5726275,0.9225750,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.88089,52.55727],[0.96568,52.56256],[0.96452,52.58654],[0.87921,52.58414],[0.88089,52.55727]]]}}",2026-02-11 13:24:14,2026-02-11 13:24:14
1194,"Watton, Thetford",52.5850900,0.8325625,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.78315,52.59224],[0.79625,52.56183],[0.88048,52.56174],[0.87915,52.58414],[0.85383,52.58255],[0.85017,52.60362],[0.81629,52.59866],[0.80118,52.59594],[0.78315,52.59224]]]}}",2026-02-11 13:24:15,2026-02-11 13:24:15
1195,"Threxton Hill, Thetford",52.5741538,0.7507925,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.79402,52.56661],[0.79597,52.56172],[0.71594,52.5484],[0.70549,52.57569],[0.73384,52.58251],[0.73515,52.58225],[0.74288,52.58387],[0.78305,52.59218],[0.79402,52.56661]]]}}",2026-02-11 13:24:15,2026-02-11 13:24:15
1196,"Great Ellingham, Attleborough",52.5450340,1.0090680,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.96194,52.562],[0.96074,52.53018],[1.03562,52.52785],[1.04164,52.53959],[1.0454,52.56555],[0.96194,52.562]]]}}",2026-02-11 13:24:15,2026-02-11 13:24:15
1197,Attleborough,52.5159320,1.0119200,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.95974,52.49342],[1.05163,52.50116],[1.05685,52.52796],[1.0305,52.5271],[0.96088,52.53002],[0.95974,52.49342]]]}}",2026-02-11 13:24:15,2026-02-11 13:24:15
1198,Old Buckenham,52.4899200,1.0224500,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[1.05517,52.50142],[1.06162,52.47922],[0.98581,52.47505],[0.98789,52.4956],[1.02176,52.49831],[1.05517,52.50142]]]}}",2026-02-11 13:24:15,2026-02-11 13:24:15
1199,"Roydon, Diss",52.3800207,1.0769414,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[1.08991,52.40067],[1.0954,52.3867],[1.09446,52.38324],[1.09342,52.38012],[1.09363,52.37834],[1.09371,52.37492],[1.09387,52.37119],[1.08241,52.36895],[1.0712,52.36676],[1.05877,52.36462],[1.05473,52.37526],[1.05324,52.38146],[1.05179,52.38782],[1.05064,52.40024],[1.08991,52.40067]]]}}",2026-02-11 13:24:15,2026-02-11 13:24:15
1200,"Boyland Common, Diss",52.4126820,1.0484860,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[1.08138,52.42474],[1.02161,52.42556],[1.00596,52.41213],[1.05071,52.40033],[1.08277,52.40065],[1.08138,52.42474]]]}}",2026-02-11 13:24:15,2026-02-11 13:24:15
1201,"Crackthorn Corner, Diss",52.3812217,1.0279650,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[1.05864,52.36444],[1.04093,52.36099],[1.04052,52.3598],[0.98629,52.36157],[0.97054,52.36202],[0.97335,52.41184],[1.00526,52.41199],[1.05049,52.40026],[1.0512,52.39375],[1.05137,52.38863],[1.05244,52.38415],[1.05455,52.37522],[1.05864,52.36444]]]}}",2026-02-11 13:24:15,2026-02-11 13:24:15
1202,"Wilby, Norwich",52.4580553,1.0010158,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.9932,52.47523],[1.0001,52.47559],[1.02596,52.47689],[1.0254,52.46256],[1.0255,52.45548],[1.02517,52.44841],[1.02126,52.44928],[1.01651,52.44951],[1.01378,52.44983],[1.00862,52.44942],[1.00238,52.45123],[0.99792,52.45244],[0.99673,52.45276],[0.99352,52.45295],[0.98401,52.45361],[0.97454,52.45396],[0.96645,52.45697],[0.96249,52.46206],[0.98576,52.47487],[0.9932,52.47523]]]}}",2026-02-11 13:24:15,2026-02-11 13:24:15
1203,"Hargham, Attleborough",52.4685975,0.9573475,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.93723,52.49169],[0.98744,52.49523],[0.9849,52.47517],[0.96117,52.46194],[0.96495,52.45729],[0.95257,52.45456],[0.93977,52.4556],[0.93075,52.4573],[0.93723,52.49169]]]}}",2026-02-11 13:24:15,2026-02-11 13:24:15
1204,"Rockland All Saints, Attleborough",52.5437000,0.9300800,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.96186,52.56225],[0.89772,52.55767],[0.90091,52.52596],[0.95983,52.52892],[0.96186,52.56225]]]}}",2026-02-11 13:24:16,2026-02-11 13:24:16
1205,"Shropham, Attleborough",52.5093775,0.9287450,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.89777,52.48967],[0.95944,52.49342],[0.96026,52.52874],[0.89751,52.52568],[0.89777,52.48967]]]}}",2026-02-11 13:24:16,2026-02-11 13:24:16
1206,"Larling, Norwich",52.4659578,0.9134233,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.93723,52.49203],[0.93044,52.4575],[0.91959,52.45695],[0.91796,52.457],[0.91081,52.45861],[0.90716,52.45947],[0.90333,52.46037],[0.89651,52.46205],[0.89778,52.48964],[0.93723,52.49203]]]}}",2026-02-11 13:24:16,2026-02-11 13:24:16
1207,"Hopton, Diss",52.3788688,0.9298725,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.97023,52.36224],[0.95199,52.3629],[0.93479,52.36328],[0.90063,52.36472],[0.85744,52.36589],[0.87934,52.41126],[0.97325,52.41196],[0.97131,52.3887],[0.97023,52.36224]]]}}",2026-02-11 13:24:16,2026-02-11 13:24:16
1208,"Rushford, Thetford",52.3897563,0.8242925,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.80187,52.41166],[0.84304,52.40917],[0.87423,52.40164],[0.85608,52.3658],[0.83045,52.36692],[0.78632,52.36855],[0.80136,52.39419],[0.80099,52.40012],[0.80187,52.41166]]]}}",2026-02-11 13:24:16,2026-02-11 13:24:16
1209,Bridgham,52.4308250,0.8444840,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.86597,52.4533],[0.89593,52.46138],[0.89143,52.44651],[0.88626,52.43183],[0.87433,52.40206],[0.84446,52.40916],[0.80242,52.41195],[0.80004,52.42294],[0.79586,52.43162],[0.78814,52.4375],[0.86597,52.4533]]]}}",2026-02-11 13:24:16,2026-02-11 13:24:16
1210,"Wretham, Thetford",52.4631429,0.8286457,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.89598,52.46151],[0.89761,52.4997],[0.75325,52.4979],[0.75458,52.44196],[0.7866,52.4374],[0.8427,52.44895],[0.8698,52.45458],[0.89598,52.46151]]]}}",2026-02-11 13:24:16,2026-02-11 13:24:16
1211,"Thompson, Thetford",52.5347509,0.8495473,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.796,52.5616],[0.88034,52.56166],[0.88059,52.55713],[0.8975,52.558],[0.89859,52.54565],[0.90043,52.5263],[0.8966,52.52604],[0.89759,52.4998],[0.82737,52.49907],[0.754,52.49863],[0.71601,52.54838],[0.796,52.5616]]]}}",2026-02-11 13:24:16,2026-02-11 13:24:16
1212,"Bodney, Thetford",52.5421617,0.7016983,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.71266,52.55526],[0.71789,52.54377],[0.74121,52.51288],[0.68911,52.5054],[0.64399,52.55993],[0.70533,52.57573],[0.71266,52.55526]]]}}",2026-02-11 13:24:16,2026-02-11 13:24:16
1213,"Cranwich, Thetford",52.5420309,0.5973709,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.64233,52.56054],[0.67149,52.52644],[0.57556,52.52198],[0.58119,52.53686],[0.58134,52.53938],[0.58224,52.54161],[0.58327,52.54449],[0.58392,52.54604],[0.58454,52.54625],[0.58494,52.54759],[0.60026,52.55116],[0.64233,52.56054]]]}}",2026-02-11 13:24:17,2026-02-11 13:24:17
1214,"Mundford, Thetford",52.5148483,0.6375450,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.56882,52.49583],[0.68879,52.5052],[0.68026,52.51553],[0.67126,52.5262],[0.64008,52.5247],[0.57606,52.52163],[0.56882,52.49583]]]}}",2026-02-11 13:24:17,2026-02-11 13:24:17
1215,Brandon,52.4738713,0.6906650,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.56964,52.49527],[0.55185,52.4332],[0.71774,52.43473],[0.75442,52.44197],[0.75372,52.47053],[0.75271,52.49828],[0.74259,52.51294],[0.68265,52.50405],[0.56964,52.49527]]]}}",2026-02-11 13:24:17,2026-02-11 13:24:17
1216,RAF LAKENHEATH,52.4129833,0.5892965,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.64216,52.43309],[0.71147,52.43302],[0.71677,52.43428],[0.71241,52.42584],[0.71422,52.42259],[0.71697,52.39697],[0.71921,52.37154],[0.5587978308105557,52.378727291676455],[0.5164391796875201,52.3818661158688],[0.46223589355467887,52.38783352296195],[0.4587958049011398,52.3887762626359],[0.424113345642092,52.41506429025607],[0.4295996485900755,52.43913915760967],[0.5016905657959114,52.433906420302336],[0.5517882434081978,52.4326498872137],[0.5920737780761698,52.432439323176155],[0.64216,52.43309]]]}}",2026-02-11 13:24:17,2026-02-11 13:24:17
1217,"Great Moulton, Norwich",52.4504083,1.1999400,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[1.19484,52.47996],[1.21101,52.48023],[1.20601,52.45599],[1.20386,52.44409],[1.1991,52.42045],[1.18482,52.42173],[1.19484,52.47996]]]}}",2026-02-11 13:24:17,2026-02-11 13:24:17
1218,"Forncett St Mary, Norwich",52.4973783,1.1881117,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[1.18689,52.50404],[1.19992,52.50443],[1.19858,52.49553],[1.19653,52.48705],[1.17227,52.48896],[1.17448,52.50426],[1.18689,52.50404]]]}}",2026-02-11 13:24:17,2026-02-11 13:24:17
1219,"Pottergate Street, Norwich",52.4831440,1.1838180,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[1.17234,52.48882],[1.19634,52.48661],[1.19508,52.48019],[1.18341,52.48014],[1.17192,52.47996],[1.17234,52.48882]]]}}",2026-02-11 13:24:17,2026-02-11 13:24:17
1220,"Bustard's Green, Norwich",52.4897200,1.2101717,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[1.20552,52.49583],[1.21994,52.49598],[1.22005,52.48996],[1.2213,52.48032],[1.1954,52.48033],[1.19882,52.4959],[1.20552,52.49583]]]}}",2026-02-11 13:24:17,2026-02-11 13:24:17
1221,"Tharston, Norwich",52.4936675,1.2276175,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[1.2199,52.5051],[1.23026,52.5053],[1.25494,52.50592],[1.25438,52.49486],[1.25384,52.48003],[1.23704,52.47995],[1.22143,52.47997],[1.22073,52.48575],[1.22008,52.49083],[1.22,52.49603],[1.1987,52.49593],[1.20011,52.50434],[1.2199,52.5051]]]}}",2026-02-11 13:24:17,2026-02-11 13:24:17
1223,"Tingrith, Milton Keynes",51.9834180,-0.5334660,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.53041,51.99645],[-0.52655,51.99448],[-0.52546,51.99392],[-0.52492,51.99037],[-0.52612,51.98646],[-0.51597,51.98099],[-0.54195,51.96544],[-0.5535,51.96453],[-0.54814,51.97697],[-0.54164,51.98457],[-0.53041,51.99645]]]}}",2026-02-11 13:24:18,2026-02-11 13:24:18
1224,"Church End, Milton Keynes",51.9779273,-0.5626209,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.5719,51.98647],[-0.56346,51.98602],[-0.55488,51.98579],[-0.54345,51.98282],[-0.54748,51.97967],[-0.54994,51.97409],[-0.55413,51.96439],[-0.56857,51.96321],[-0.57306,51.97313],[-0.58529,51.97788],[-0.57667,51.98373],[-0.5719,51.98647]]]}}",2026-02-11 13:24:18,2026-02-11 13:24:18
1225,"Hill's End, Milton Keynes",51.9878563,-0.5809225,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.58753,51.99845],[-0.5693,51.99461],[-0.56074,51.986],[-0.57194,51.98666],[-0.58591,51.97815],[-0.59563,51.98213],[-0.59316,51.98542],[-0.58317,51.99143],[-0.58753,51.99845]]]}}",2026-02-11 13:24:18,2026-02-11 13:24:18
1226,"Eversholt, Milton Keynes",51.9915878,-0.5478922,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.53967,51.98725],[-0.54322,51.98281],[-0.54807,51.9844],[-0.55473,51.98581],[-0.56067,51.98596],[-0.5694,51.99477],[-0.54742,52.00639],[-0.53756,52.00028],[-0.53029,51.99662],[-0.53967,51.98725]]]}}",2026-02-11 13:24:18,2026-02-11 13:24:18
1227,"Ridgmont, Bedford",52.0114557,-0.5678814,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.58294,52.02221],[-0.57107,52.0196],[-0.56052,52.01686],[-0.54847,52.01802],[-0.54619,52.00757],[-0.56967,51.99499],[-0.59631,52.00094],[-0.58294,52.02221]]]}}",2026-02-11 13:24:18,2026-02-11 13:24:18
1228,Husborne Crawley,52.0123800,-0.6042550,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.5929,52.00694],[-0.59684,52.00062],[-0.60959,52.00306],[-0.6142,52.00448],[-0.61853,52.00543],[-0.61853,52.03049],[-0.6003,52.02572],[-0.58315,52.0223],[-0.5929,52.00694]]]}}",2026-02-11 13:24:18,2026-02-11 13:24:18
1229,"Aspley Guise, Milton Keynes",52.0198233,-0.6317433,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.63397,52.03578],[-0.61914,52.03182],[-0.61883,52.0052],[-0.63769,52.00261],[-0.63823,52.01374],[-0.6426,52.02979],[-0.63397,52.03578]]]}}",2026-02-11 13:24:18,2026-02-11 13:24:18
1230,"Woburn Sands, Milton Keynes",52.0151011,-0.6545344,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.66968,52.01421],[-0.65714,52.02143],[-0.64994,52.02579],[-0.64299,52.03027],[-0.63849,52.01342],[-0.63804,52.00379],[-0.65599,52.00589],[-0.66572,52.00886],[-0.67282,52.01225],[-0.66968,52.01421]]]}}",2026-02-11 13:24:18,2026-02-11 13:24:18
1231,"Bow Brickhill, Milton Keynes",52.0007043,-0.6783643,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.68425,52.0052],[-0.673,52.01227],[-0.66625,52.00901],[-0.65814,52.00633],[-0.67742,51.98593],[-0.68942,51.99195],[-0.70007,51.99424],[-0.68425,52.0052]]]}}",2026-02-11 13:24:18,2026-02-11 13:24:18
1232,"Aspley Heath, Milton Keynes",51.9970587,-0.6534287,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.65798,52.00642],[-0.65641,52.00594],[-0.65503,52.00567],[-0.65248,52.00537],[-0.64739,52.0048],[-0.63795,52.00369],[-0.63802,52.00254],[-0.64483,51.99922],[-0.64787,51.99601],[-0.65119,51.99287],[-0.65323,51.98922],[-0.65505,51.98521],[-0.65922,51.97751],[-0.67737,51.98559],[-0.66741,51.99582],[-0.65798,52.00642]]]}}",2026-02-11 13:24:18,2026-02-11 13:24:18
1233,Lower sundon,51.9288700,-0.4822886,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.47739,51.93648],[-0.46962,51.93717],[-0.46584,51.93594],[-0.4632,51.93228],[-0.46945,51.93002],[-0.47894,51.92718],[-0.48627,51.92336],[-0.48664,51.92168],[-0.4899,51.91967],[-0.4923,51.92236],[-0.49545,51.92268],[-0.49592,51.92494],[-0.4969,51.93513],[-0.48422,51.93529],[-0.47739,51.93648]]]}}",2026-02-11 13:24:19,2026-02-11 13:24:19
1234,Upper sundon,51.9440107,-0.4783343,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.49733,51.93552],[-0.49952,51.9446],[-0.50058,51.95168],[-0.49087,51.95502],[-0.47574,51.95476],[-0.4635,51.95943],[-0.45679,51.95147],[-0.45051,51.94459],[-0.4648,51.93754],[-0.46961,51.93722],[-0.47436,51.93681],[-0.47746,51.93656],[-0.4839,51.93567],[-0.49171,51.93528],[-0.49733,51.93552]]]}}",2026-02-11 13:24:19,2026-02-11 13:24:19
1235,"Gossard's Green, Bedford",52.0800418,-0.6000836,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.58444,52.08896],[-0.58571,52.07882],[-0.5875,52.06619],[-0.59575,52.06963],[-0.59953,52.07232],[-0.60326,52.07405],[-0.60447,52.07555],[-0.60927,52.07873],[-0.62821,52.08494],[-0.60906,52.09922],[-0.59372,52.09205],[-0.58444,52.08896]]]}}",2026-02-11 13:24:19,2026-02-11 13:24:19
1236,"Hardmead, Newport Pagnell",52.1121620,-0.6438740,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.64947,52.12424],[-0.63459,52.11623],[-0.60917,52.09954],[-0.66734,52.1049],[-0.6588,52.1159],[-0.64947,52.12424]]]}}",2026-02-11 13:24:19,2026-02-11 13:24:19
1237,"North Crawley, Newport Pagnell",52.0928483,-0.6485550,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.65407,52.10292],[-0.61107,52.09864],[-0.62984,52.08489],[-0.65095,52.07595],[-0.67895,52.09056],[-0.66645,52.10413],[-0.65407,52.10292]]]}}",2026-02-11 13:24:19,2026-02-11 13:24:19
1238,"The Carrington Arms, Cranfield Road, Moulsoe, Newp",52.0699230,-0.6716890,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.65272,52.07639],[-0.65099,52.06896],[-0.65377,52.06361],[-0.65162,52.05806],[-0.66408,52.04962],[-0.69683,52.06177],[-0.69317,52.07003],[-0.68981,52.07813],[-0.68546,52.08312],[-0.67844,52.08954],[-0.65272,52.07639]]]}}",2026-02-11 13:24:19,2026-02-11 13:24:19
1239,"Salford, Milton Keynes",52.0492964,-0.6313245,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.6143,52.05523],[-0.59617,52.05017],[-0.61448,52.03346],[-0.61767,52.03173],[-0.64215,52.03958],[-0.66429,52.04919],[-0.65083,52.0577],[-0.64399,52.05659],[-0.64013,52.05518],[-0.63567,52.05616],[-0.62489,52.05727],[-0.6143,52.05523]]]}}",2026-02-11 13:24:19,2026-02-11 13:24:19
1240,"Wolverton, Milton Keynes",52.0616184,-0.8146540,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.79739,52.07158],[-0.79612,52.06911],[-0.79574,52.06628],[-0.7943,52.06448],[-0.79258,52.06247],[-0.79099,52.06101],[-0.78945,52.05923],[-0.78518,52.05382],[-0.79257,52.05146],[-0.80526,52.04792],[-0.8199,52.05039],[-0.82612,52.05155],[-0.83209,52.05309],[-0.83832,52.0571],[-0.84047,52.05977],[-0.84082,52.061],[-0.84024,52.06139],[-0.83933,52.06181],[-0.83467,52.06432],[-0.83331,52.06527],[-0.83151,52.06915],[-0.82649,52.06891],[-0.81493,52.06939],[-0.80785,52.06962],[-0.80072,52.07034],[-0.79739,52.07158]]]}}",2026-02-11 13:24:19,2026-02-11 13:24:19
1241,Two Mile Ash Milton Keynes,52.0374500,-0.8096975,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.79402,52.04406],[-0.78888,52.04172],[-0.78162,52.03701],[-0.80879,52.01918],[-0.82109,52.02177],[-0.81984,52.02946],[-0.82925,52.03135],[-0.82654,52.03762],[-0.82322,52.04386],[-0.81967,52.05021],[-0.80488,52.04735],[-0.79857,52.04581],[-0.79402,52.04406]]]}}",2026-02-11 13:24:19,2026-02-11 13:24:19
1242,"Bradwell Common, Milton Keynes",52.0497713,-0.7720988,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.78144,52.03723],[-0.78812,52.04153],[-0.79298,52.04382],[-0.79849,52.04592],[-0.80522,52.04773],[-0.78502,52.05358],[-0.77481,52.05646],[-0.76708,52.05808],[-0.75748,52.06084],[-0.7552,52.05802],[-0.75392,52.05604],[-0.7533,52.05239],[-0.75267,52.05063],[-0.75149,52.04906],[-0.76161,52.04522],[-0.77475,52.03979],[-0.78144,52.03723]]]}}",2026-02-11 13:24:19,2026-02-11 13:24:19
1243,Willen Milton Keynes,52.0580339,-0.7375174,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.71791,52.06788],[-0.69725,52.06184],[-0.70017,52.05739],[-0.70245,52.0545],[-0.71518,52.0547],[-0.72339,52.05503],[-0.73031,52.05424],[-0.73908,52.05265],[-0.75146,52.0491],[-0.75257,52.05059],[-0.75298,52.05158],[-0.75325,52.05237],[-0.75356,52.0542],[-0.75382,52.05572],[-0.75393,52.05647],[-0.75461,52.05726],[-0.75521,52.05824],[-0.75638,52.05953],[-0.75743,52.06085],[-0.74903,52.06287],[-0.73924,52.06657],[-0.72975,52.07148],[-0.72394,52.06972],[-0.71791,52.06788]]]}}",2026-02-11 13:24:20,2026-02-11 13:24:20
1244,Broughton Milton Keynes,52.0478514,-0.6895748,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.66497,52.04931],[-0.66506,52.04895],[-0.66753,52.04506],[-0.66768,52.04361],[-0.6674,52.04299],[-0.67191,52.043],[-0.67463,52.038],[-0.67925,52.03349],[-0.69069,52.03431],[-0.69497,52.04211],[-0.69959,52.04587],[-0.70391,52.04721],[-0.70704,52.04875],[-0.70948,52.05047],[-0.71095,52.05231],[-0.71221,52.05461],[-0.70733,52.05453],[-0.70244,52.05446],[-0.70047,52.05689],[-0.69712,52.06152],[-0.68644,52.05743],[-0.66497,52.04931]]]}}",2026-02-11 13:24:20,2026-02-11 13:24:20
1245,"Eagle Farm South, Milton Keynes",52.0346084,-0.6636484,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.64313,52.03973],[-0.63385,52.0366],[-0.64169,52.03059],[-0.64162,52.03049],[-0.64212,52.03032],[-0.643,52.0303],[-0.65799,52.02111],[-0.66108,52.02354],[-0.66242,52.02414],[-0.66462,52.02446],[-0.66578,52.02464],[-0.6662,52.02497],[-0.66977,52.02841],[-0.67263,52.02908],[-0.67394,52.02982],[-0.67543,52.0305],[-0.67656,52.03121],[-0.67721,52.03175],[-0.67927,52.03339],[-0.67604,52.03653],[-0.67405,52.03853],[-0.67406,52.03885],[-0.67387,52.03917],[-0.67358,52.03982],[-0.67181,52.04287],[-0.66735,52.04293],[-0.66755,52.04362],[-0.66745,52.04507],[-0.66689,52.04594],[-0.6648,52.0491],[-0.65879,52.0466],[-0.6522,52.04339],[-0.64313,52.03973]]]}}",2026-02-11 13:24:20,2026-02-11 13:24:20
1246,"Milton Keynes Village, Milton Keynes",52.0424515,-0.7188509,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.70382,52.04708],[-0.70175,52.04651],[-0.69943,52.04569],[-0.69796,52.04445],[-0.69631,52.04313],[-0.69506,52.04208],[-0.69491,52.0417],[-0.69389,52.04004],[-0.69223,52.03701],[-0.69068,52.03411],[-0.69768,52.03355],[-0.70271,52.03283],[-0.70735,52.03141],[-0.71357,52.02798],[-0.71669,52.02683],[-0.71997,52.02596],[-0.72465,52.02565],[-0.72942,52.02546],[-0.73151,52.02566],[-0.73307,52.02819],[-0.73387,52.03027],[-0.73372,52.0332],[-0.73472,52.03479],[-0.73662,52.03623],[-0.74118,52.04008],[-0.74405,52.04148],[-0.7456,52.04271],[-0.74863,52.04643],[-0.7514,52.04908],[-0.74522,52.05083],[-0.73929,52.05249],[-0.73299,52.05369],[-0.7319,52.05391],[-0.73026,52.05417],[-0.72802,52.05443],[-0.7255,52.05473],[-0.72304,52.05495],[-0.72036,52.05479],[-0.71454,52.05462],[-0.71228,52.05462],[-0.71116,52.05257],[-0.70974,52.05074],[-0.70993,52.05071],[-0.7076,52.04909],[-0.70696,52.04868],[-0.7059,52.04816],[-0.70382,52.04708]]]}}",2026-02-11 13:24:20,2026-02-11 13:24:20
1247,"Wavendon, Milton Keynes",52.0265184,-0.6775268,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.67559,52.03045],[-0.67277,52.02897],[-0.66992,52.02833],[-0.66617,52.02475],[-0.66586,52.0246],[-0.66246,52.02403],[-0.66102,52.02343],[-0.65796,52.02103],[-0.68366,52.01853],[-0.68461,52.0184],[-0.68601,52.01972],[-0.68746,52.02135],[-0.68933,52.02481],[-0.6913,52.02928],[-0.69201,52.03396],[-0.68859,52.03393],[-0.68202,52.03352],[-0.67932,52.03329],[-0.67695,52.03147],[-0.67559,52.03045]]]}}",2026-02-11 13:24:20,2026-02-11 13:24:20
1248,"Old Farm Park, Milton Keynes",52.0159850,-0.6777438,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.65791,52.02103],[-0.66347,52.01788],[-0.67037,52.01403],[-0.6801,52.00806],[-0.68963,52.01531],[-0.6884,52.0162],[-0.68709,52.01711],[-0.68498,52.01826],[-0.65791,52.02103]]]}}",2026-02-11 13:24:20,2026-02-11 13:24:20
1249,"Kents Hill, Milton Keynes",52.0300430,-0.6990030,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.69185,52.03213],[-0.69146,52.02923],[-0.68997,52.02605],[-0.70271,52.0223],[-0.70647,52.02811],[-0.70831,52.03083],[-0.70686,52.03152],[-0.7027,52.03276],[-0.69766,52.0335],[-0.69204,52.034],[-0.69185,52.03213]]]}}",2026-02-11 13:24:20,2026-02-11 13:24:20
1250,"Walnut Tree, Milton Keynes",52.0183241,-0.6939224,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.68924,52.02431],[-0.6875,52.02123],[-0.68621,52.01986],[-0.68474,52.01849],[-0.68741,52.01697],[-0.68973,52.01532],[-0.69193,52.01366],[-0.69355,52.01297],[-0.69527,52.01235],[-0.69659,52.01405],[-0.6988,52.01583],[-0.7005,52.01685],[-0.70142,52.01841],[-0.7018,52.01994],[-0.70267,52.0221],[-0.69943,52.02314],[-0.68989,52.02603],[-0.68924,52.02431]]]}}",2026-02-11 13:24:20,2026-02-11 13:24:20
